PageRank,Degree Centrality,Closeness Centrality,Betweenness Centrality,Cluster,Node
0.0001213340740280087,0.0,0.0,0.0,1,43
0.00012230948470565164,0.21978959340346885,0.002303099232300256,3.550457780084527e-07,0,44
0.00012334450071184108,0.005117998294000568,0.0005117998294000568,0.0,1,45
0.0001213340740280087,0.0,0.0,0.0,1,46
0.0001213340740280087,0.0,0.0,0.0,1,47
0.0001213340740280087,0.0,0.0,0.0,1,48
0.0001213340740280087,0.0,0.0,0.0,1,49
0.0001213340740280087,0.0,0.0,0.0,1,50
0.0001213340740280087,0.0,0.0,0.0,1,51
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,52
0.00012243764048438605,0.21950526016491326,0.0025848476232326104,2.527137003658163e-07,0,53
0.0001213340740280087,0.0,0.0,0.0,1,54
0.0001213340740280087,0.014500995166334943,0.0,0.0,1,55
0.00012154991392223727,0.08700597099800966,0.0014394370201876601,7.278154570535508e-07,1,56
0.00012288676047724227,0.2533409155530281,0.003149537411692658,7.765945619993988e-06,0,57
0.0001213340740280087,0.0,0.0,0.0,1,58
0.0001213340740280087,0.0,0.0,0.0,1,59
0.0001213340740280087,0.0,0.0,0.0,1,60
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,61
0.0001213340740280087,0.0,0.0,0.0,1,62
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,63
0.0001226782010869064,0.22064259311913562,0.0032034878210596154,8.434700825923954e-07,0,64
0.00012280674337492923,0.21922092692635767,0.0034830821723059423,0.0,0,65
0.00012596535820932916,0.002843332385555871,0.0002843332385555871,1.617367682341224e-07,1,66
0.0001229364376177426,0.21922092692635767,0.0037632340397063,0.0,0,67
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,68
0.00012306644016902863,0.21950526016491326,0.004043850503901683,1.293894145872979e-06,0,69
0.00012319658025417533,0.22064259311913562,0.004324858207503405,2.5453136784385363e-06,0,70
0.00012332634443991397,0.21922092692635767,0.004606198464600512,0.0,0,71
0.0001219823417229568,0.08928063690645435,0.0021841962416315557,2.1779190393899342e-06,1,72
0.0001213340740280087,0.02672732442422519,0.0,0.0,1,73
0.0001213340740280087,0.0,0.0,0.0,1,74
0.0001213340740280087,0.0,0.0,0.0,1,75
0.00012409318040348873,0.2539095820301393,0.005415871210582612,1.103416499215207e-05,0,76
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,77
0.0001232410733967877,0.0065396644867785035,0.0002843332385555871,5.659478459840111e-07,1,78
0.00012357108724018431,0.21978959340346885,0.005224623258458914,1.1658525376876324e-06,0,79
0.0001213340740280087,0.0,0.0,0.0,1,80
0.0001213340740280087,0.0088143303952232,0.0,0.0,1,81
0.00012570799959970557,0.2584589138470287,0.006255331248222917,4.051519597894248e-05,0,82
0.0001213340740280087,0.0,0.0,0.0,1,83
0.0001213340740280087,0.0,0.0,0.0,1,84
0.00012265492604854637,0.08757463747512083,0.003958217978839621,1.4718432545170389e-06,1,85
0.00012236872262170795,0.026158657947114014,0.0002843332385555871,0.0,1,86
0.00012164948314497688,0.002274665908444697,0.0015480365210248633,0.0,1,87
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,88
0.0001213340740280087,0.0,0.0,0.0,1,89
0.0001213340740280087,0.0,0.0,0.0,1,90
0.00012381588191290476,0.21950526016491326,0.005785087815227138,5.511863202712632e-07,0,91
0.0001213340740280087,0.025874324708558428,0.0,0.0,1,92
0.00012394785952693003,0.22377025874324707,0.006065775755852525,9.914414977044329e-06,0,93
0.00012407756318123174,0.21922092692635767,0.006346724074901499,0.0,0,94
0.0001213340740280087,0.0,0.0,0.0,1,95
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,96
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,97
0.0001213340740280087,0.0,0.0,0.0,1,98
0.0001213340740280087,0.0,0.0,0.0,1,99
0.00012421034957507806,0.21950526016491326,0.006627905836675066,2.099643986712814e-07,0,100
0.0001213340740280087,0.0,0.0,0.0,1,101
0.0001213340740280087,0.0,0.0,0.0,1,102
0.00012434327813407815,0.22007392664202444,0.006909297696900767,4.6163388582663454e-07,0,103
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,104
0.0001213340740280087,0.0,0.0,0.0,1,105
0.0001213340740280087,0.0,0.0,0.0,1,106
0.0001213340740280087,0.0,0.0,0.0,1,107
0.0001213340740280087,0.0034119988626670457,0.0,0.0,1,108
0.0001254397948900348,0.25305658231447253,0.007970808454174961,1.702854330417831e-05,0,109
0.0001213340740280087,0.0,0.0,0.0,1,110
0.0001213340740280087,0.0,0.0,0.0,1,111
0.0001213340740280087,0.0,0.0,0.0,1,112
0.0001229695290963879,0.0861529712823429,0.005017645386275067,0.0,1,113
0.0001213340740280087,0.0,0.0,0.0,1,114
0.0001213340740280087,0.002558999147000284,0.0,0.0,1,115
0.000124674612419021,0.11430196189934602,0.00535773024023371,3.851196280090326e-05,1,116
0.0001213340740280087,0.0,0.0,0.0,1,117
0.0001213340740280087,0.0,0.0,0.0,1,118
0.000124592818220824,0.21978959340346885,0.0075264680794126,4.2060463274979125e-07,0,119
0.0001213340740280087,0.0,0.0,0.0,1,120
0.0001213340740280087,0.0,0.0,0.0,1,121
0.0001213340740280087,0.0,0.0,0.0,1,122
0.0001213340740280087,0.009667330110889962,0.0,0.0,1,123
0.0001213340740280087,0.0,0.0,0.0,1,124
0.0001213340740280087,0.0,0.0,0.0,1,125
0.0001213340740280087,0.0,0.0,0.0,1,126
0.0001213340740280087,0.0014216661927779356,0.0,0.0,1,127
0.0001213340740280087,0.0,0.0,0.0,1,128
0.00022198348106375267,0.21978959340346885,0.008087701007803367,0.00013310895537114932,0,129
0.00012146421411315538,0.0008529997156667614,0.0023477801697875627,0.0,1,130
0.00012651988012187497,0.25277224907591694,0.009413735600826872,1.7717497244133774e-05,0,131
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,132
0.0001213340740280087,0.0,0.0,0.0,1,133
0.00012526333096917424,0.032982655672448104,0.0005686664771111743,5.4306097660637284e-06,1,134
0.000125083875590783,0.21950526016491326,0.008569671562047465,2.4644114940297013e-06,0,135
0.00012521882021842873,0.22035825988058003,0.00884664099051361,1.0201697489151643e-05,0,136
0.00012158966432967606,0.005970998009667329,0.0035079185094086893,3.59415040520272e-08,1,137
0.0001236788622255479,0.08672163775945407,0.006040916019148213,7.568262829640769e-07,1,138
0.0001213340740280087,0.0,0.0,0.0,1,139
0.0001213340740280087,0.0,0.0,0.0,1,140
0.00012468776257310282,0.003696332101222633,0.0002843332385555871,3.450887662668928e-06,1,141
0.00012535354782797355,0.2209269263576912,0.009123937699428175,7.72913833042856e-06,0,142
0.00012548823965865833,0.21978959340346885,0.009401540344414087,6.688048423029682e-07,0,143
0.0001213340740280087,0.0,0.0,0.0,1,144
0.0001213340740280087,0.011373329542223485,0.0,0.0,1,145
0.0001213340740280087,0.0,0.0,0.0,1,146
0.0001213340740280087,0.0,0.0,0.0,1,147
0.0001213340740280087,0.0,0.0,0.0,1,148
0.0001213340740280087,0.0,0.0,0.0,1,149
0.0001213340740280087,0.0,0.0,0.0,1,150
0.0001213340740280087,0.0008529997156667614,0.0,0.0,1,151
0.0001213340740280087,0.0,0.0,0.0,1,152
0.0001213340740280087,0.0,0.0,0.0,1,153
0.00012562398610051358,0.22064259311913562,0.00967942939763701,2.8302960831628058e-06,0,154
0.0001213340740280087,0.0,0.0,0.0,1,155
0.0001213340740280087,0.0,0.0,0.0,1,156
0.00012575951364647794,0.22064259311913562,0.009957586958582124,3.161270295417401e-06,0,157
0.0001213340740280087,0.0,0.0,0.0,1,158
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,159
0.00014214518423415776,0.2573215808928063,0.01225052783138434,0.0002558897717936243,0,160
0.00012792039088026873,0.25305658231447253,0.012032982655672448,2.0892043568863956e-05,0,161
0.0001213340740280087,0.0,0.0,0.0,1,162
0.0001213340740280087,0.0,0.0,0.0,1,163
0.00012614847590886177,0.21950526016491326,0.011019160069636703,4.053046394438426e-07,0,164
0.0001262860507781381,0.22007392664202444,0.011294892786759875,2.6605698374513134e-05,0,165
0.0001213340740280087,0.00199033266988911,0.0,0.0,1,166
0.0001299222660310533,0.0088143303952232,0.0008529997156667614,1.1028371270622816e-06,1,167
0.0001264235886143495,0.21922092692635767,0.011570917046982454,0.0,0,168
0.0001234465982269727,0.026158657947114014,0.0005686664771111743,0.0,1,169
0.00012306496860682524,0.021893659368780207,0.0038820964837456163,6.033000101329664e-06,1,170
0.0001213340740280087,0.0,0.0,0.0,1,171
0.0001213340740280087,0.0,0.0,0.0,1,172
0.00012656202869100938,0.21950526016491326,0.011847218273149464,5.251727684803913e-06,0,173
0.00013394207299506741,0.24907591697469433,0.013232431486625403,0.00023414406336658483,0,174
0.0001213340740280087,0.0,0.0,0.0,1,175
0.0001213340740280087,0.0,0.0,0.0,1,176
0.0001213340740280087,0.0,0.0,0.0,1,177
0.00012872265599196865,0.2581745806084731,0.013932328689223769,5.2563686900479474e-05,0,178
0.0001213340740280087,0.0008529997156667614,0.0,0.0,1,179
0.00012694980182732438,0.21922092692635767,0.013011249184043701,0.0,0,180
0.0001213340740280087,0.0,0.0,0.0,1,181
0.0001213340740280087,0.0,0.0,0.0,1,182
0.00013275105589563482,0.09525163491612168,0.009997616196080797,6.12425928868419e-05,1,183
0.00012916032823151826,0.005117998294000568,0.0007582219694815657,0.0,1,184
0.0001513969411824449,0.27324424225191923,0.0158946285046074,0.00039463938170112916,8,185
0.0001213340740280087,0.011088996303667898,0.0,0.0,1,186
0.0001213340740280087,0.0,0.0,0.0,1,187
0.0001213340740280087,0.0,0.0,0.0,1,188
0.0001213340740280087,0.0,0.0,0.0,1,189
0.0001213340740280087,0.0,0.0,0.0,1,190
0.00012722353883576435,0.21922092692635767,0.014031674037634757,0.0,0,191
0.0001226671146872678,0.004833665055444981,0.0028670268221021706,6.306056225679136e-07,1,192
0.0001248620727532019,0.0861529712823429,0.01030645084180252,0.0,1,193
0.0001213340740280087,0.0,0.0,0.0,1,194
0.00012736400655547988,0.22007392664202444,0.014301284915444712,3.2012403890071903e-06,0,195
0.0001302880010896104,0.007392664202445266,0.0009098663633778788,7.368019326906018e-07,1,196
0.00012144767550169996,0.0011373329542223485,0.0033424951821312355,0.0,1,197
0.0001213340740280087,0.0,0.0,0.0,1,198
0.0001213340740280087,0.0,0.0,0.0,1,199
0.00013008607204879452,0.2533409155530281,0.016156606428810515,2.546408580524196e-05,0,200
0.0001213340740280087,0.0,0.0,0.0,1,201
0.0001213340740280087,0.0031276656241114582,0.0,0.0,1,202
0.0001213340740280087,0.0,0.0,0.0,1,203
0.0001213340740280087,0.0,0.0,0.0,1,204
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,205
0.0001213340740280087,0.0,0.0,0.0,1,206
0.00012762897398028455,0.21978959340346885,0.01494041926228449,7.738927595796685e-06,0,207
0.0001213340740280087,0.0,0.0,0.0,1,208
0.0001213340740280087,0.0,0.0,0.0,1,209
0.0001213340740280087,0.0,0.0,0.0,1,210
0.000123774173652974,0.02359965880011373,0.009317031560989479,8.210050931113552e-06,1,211
0.00012777008386618971,0.21950526016491326,0.015210230884979218,5.579918504077222e-06,0,212
0.0001213340740280087,0.0,0.0,0.0,1,213
0.000138827516607716,0.30793289735570084,0.018038236050746715,0.0006502666679542042,8,214
0.0001213340740280087,0.0,0.0,0.0,1,215
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,216
0.00012802073665159856,0.22007392664202444,0.016051637261138094,5.018531407030812e-06,0,217
0.0001213340740280087,0.0,0.0,0.0,1,218
0.0001213340740280087,0.0,0.0,0.0,1,219
0.000124701295164466,0.020187659937446686,0.008400754775505984,1.0512889935217954e-05,1,220
0.0001213340740280087,0.0,0.0,0.0,1,221
0.0001281626713666096,0.22064259311913562,0.01632014762117528,7.34631707425146e-07,0,222
0.0001213340740280087,0.0,0.0,0.0,1,223
0.00012544697870019064,0.08729030423656525,0.011976990879464577,1.2478554739526193e-05,1,224
0.0001213340740280087,0.0,0.0,0.0,1,225
0.00014009562495934731,0.09183963605345465,0.013186469034462014,0.0003789910686532691,8,226
0.0001353421021157681,0.2470855843048052,0.01765923425695776,0.00018681161578404002,0,227
0.0001246409434519972,0.0199033266988911,0.010737654594879466,2.016551444810266e-06,1,228
0.0001213340740280087,0.0,0.0,0.0,1,229
0.0001398535232371943,0.2564685811771396,0.019199136902468383,0.0001178298731206297,0,230
0.0001263093601338629,0.08672163775945407,0.01374463158403348,1.8290572758391804e-06,1,231
0.00012376549822320194,0.00398066533977822,0.0002843332385555871,1.5788095578018924e-07,1,232
0.00012393683848510828,0.011088996303667898,0.009917253594461117,0.0,1,233
0.00016996255793187356,0.0005686664771111743,0.0002843332385555871,0.0,1,234
0.0001213340740280087,0.0,0.0,0.0,1,235
0.0001222148454633437,0.00796133067955644,0.0005117998294000568,4.350708162297901e-07,1,236
0.0001213340740280087,0.0,0.0,0.0,1,237
0.0001213340740280087,0.0008529997156667614,0.0,0.0,1,238
0.0001213340740280087,0.0011373329542223485,0.0,0.0,1,239
0.00014651128823725215,0.010520329826556724,0.0017059994313335229,4.756150347043277e-06,1,240
0.00012144767550169996,0.0031276656241114582,0.0033424951821312355,0.0,1,241
0.0001213340740280087,0.002274665908444697,0.0,0.0,1,242
0.00012857244521134436,0.21922092692635767,0.016959101873847762,0.0,0,243
0.0001213340740280087,0.0,0.0,0.0,1,244
0.0001213340740280087,0.0,0.0,0.0,1,245
0.00012348402612097324,0.011373329542223485,0.010243479041647336,9.52840640224648e-07,1,246
0.0001213340740280087,0.0,0.0,0.0,1,247
0.0001213340740280087,0.0,0.0,0.0,1,248
0.0001213340740280087,0.0,0.0,0.0,1,249
0.00013238696378433084,0.25305658231447253,0.019836726120490693,3.6302248911620217e-05,0,250
0.00012918368072385426,0.21978959340346885,0.01773388647715595,7.418520680284162e-06,0,251
0.00012183261705386159,0.008529997156667614,0.010243479041647336,3.246851578445509e-07,1,252
0.00012899015525052071,0.21922092692635767,0.017853482420932217,0.0,0,253
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,254
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,255
0.0001213340740280087,0.0,0.0,0.0,1,256
0.0001213340740280087,0.0,0.0,0.0,1,257
0.0001314943656937277,0.02985499004833665,0.011302698992518593,2.752447887982529e-05,1,258
0.0001213340740280087,0.0,0.0,0.0,1,259
0.00012913517083462374,0.22007392664202444,0.0181120272959909,9.775045947195061e-06,0,260
0.0001213340740280087,0.0,0.0,0.0,1,261
0.00012679861082128872,0.0861529712823429,0.01434524574903698,0.0,1,262
0.00012447139557019354,0.003696332101222633,0.0002843332385555871,0.0,1,263
0.0001213340740280087,0.0,0.0,0.0,1,264
0.0001213340740280087,0.0,0.0,0.0,1,265
0.00013331744892854656,0.25504691498436166,0.021199984312648905,8.33374739256795e-05,0,266
0.0001213340740280087,0.0,0.0,0.0,1,267
0.0001213340740280087,0.0,0.0,0.0,1,268
0.0001213340740280087,0.002558999147000284,0.0,0.0,1,269
0.00012400369688131334,0.0068239977253340914,0.010243479041647336,2.5036272492792546e-06,1,270
0.0001213340740280087,0.0,0.0,0.0,1,271
0.00012940947805268731,0.21950526016491326,0.018749018625949018,7.601628107003752e-06,0,272
0.0001213340740280087,0.0,0.0,0.0,1,273
0.0001213340740280087,0.0011373329542223485,0.0,0.0,1,274
0.0001213340740280087,0.0,0.0,0.0,1,275
0.0001213340740280087,0.0,0.0,0.0,1,276
0.0001213340740280087,0.0,0.0,0.0,1,277
0.0001213340740280087,0.0,0.0,0.0,1,278
0.0001213340740280087,0.0,0.0,0.0,1,279
0.00012955537445389896,0.22007392664202444,0.019008203540475364,1.5576139633227782e-05,0,280
0.0001213340740280087,0.0,0.0,0.0,1,281
0.0001232410733967877,0.005117998294000568,0.0002843332385555871,2.6956128039020397e-08,1,282
0.00012729507259253884,0.08729030423656525,0.015226475732588899,2.8461420952350996e-07,1,283
0.0001213340740280087,0.0,0.0,0.0,1,284
0.0001213340740280087,0.0,0.0,0.0,1,285
0.00012411823295514817,0.0031276656241114582,0.010122623208070744,0.0,1,286
0.0001213340740280087,0.0,0.0,0.0,1,287
0.0001214540528256212,0.0008529997156667614,0.007634699934438866,0.0,1,288
0.0001213340740280087,0.0,0.0,0.0,1,289
0.00012970123025161045,0.21922092692635767,0.01926775828329626,0.0,0,290
0.00013368331295492735,0.0062553312482229164,0.0008529997156667614,3.6943058397779016e-06,1,291
0.0001213340740280087,0.0008529997156667614,0.0,0.0,1,292
0.0001213340740280087,0.0,0.0,0.0,1,293
0.0001322493998361963,0.008529997156667614,0.010058958911164638,4.462031804124226e-05,1,294
0.0001213340740280087,0.0,0.0,0.0,1,295
0.00012984807528257188,0.22035825988058003,0.019527674755981893,6.266931582866844e-06,0,296
0.0001213340740280087,0.0,0.0,0.0,1,297
0.000129994466321786,0.21922092692635767,0.01978794509483956,0.0,0,298
0.0001213340740280087,0.0,0.0,0.0,1,299
0.0001213340740280087,0.0,0.0,0.0,1,300
0.0001213340740280087,0.0,0.0,0.0,1,301
0.00013014206038921823,0.22035825988058003,0.020048561662469853,8.812471413547588e-06,0,302
0.0001213340740280087,0.0,0.0,0.0,1,303
0.0001213340740280087,0.0,0.0,0.0,1,304
0.0001213340740280087,0.0014216661927779356,0.0,0.0,1,305
0.0001213340740280087,0.0014216661927779356,0.0,0.0,1,306
0.0001213340740280087,0.0,0.0,0.0,1,307
0.0001213340740280087,0.0,0.0,0.0,1,308
0.0001213340740280087,0.0,0.0,0.0,1,309
0.0001213340740280087,0.0,0.0,0.0,1,310
0.0001213340740280087,0.0011373329542223485,0.0,0.0,1,311
0.00013259045744387567,0.028148990617003124,0.011657662780779073,2.265337080376512e-05,1,312
0.0001213340740280087,0.0,0.0,0.0,1,313
0.0001213340740280087,0.0,0.0,0.0,1,314
0.00013028919686138831,0.21950526016491326,0.020309517039684796,5.36426947976506e-06,0,315
0.00012766079627293928,0.08814330395223201,0.015458478782916712,3.541522947656918e-07,1,316
0.00012168566504854348,0.0014216661927779356,0.007801826667683793,0.0,1,317
0.0001213340740280087,0.0,0.0,0.0,1,318
0.0001213340740280087,0.0,0.0,0.0,1,319
0.0001213340740280087,0.0031276656241114582,0.0,0.0,1,320
0.0001213340740280087,0.0,0.0,0.0,1,321
0.00012454605431091482,0.026158657947114014,0.0008529997156667614,0.0,1,322
0.0001213340740280087,0.0,0.0,0.0,1,323
0.00013043733549799067,0.22035825988058003,0.02057080401776982,8.121870421060521e-05,0,324
0.0001213340740280087,0.0,0.0,0.0,1,325
0.0001213340740280087,0.0,0.0,0.0,1,326
0.0001213340740280087,0.0002843332385555871,0.0,0.0,1,327
0.00015003661664399193,0.22007392664202444,0.021094344949903667,6.157963441634154e-05,0,328
0.0001213340740280087,0.0,0.0,0.0,1,329
0.00013118248185880913,0.0031276656241114582,0.003560346639304743,0.0,1,330
0.0001213340740280087,0.0,0.0,0.0,1,331
0.00013552345989905633,0.2533409155530281,0.02457514052623521,4.214727808403767e-05,0,332
0.0001214637776823104,0.0017059994313335229,0.0034174668095623456,0.0,1,333
0.0001213340740280087,0.0,0.0,0.0,1,334
0.0001213340740280087,0.0,0.0,0.0,1,335
0.0001213340740280087,0.0,0.0,0.0,1,336
0.00013565807569125793,0.2533409155530281,0.02484985685666349,3.9212444478123405e-05,0,337
0.00013170517233361458,0.22405459198180266,0.02225814023162663,1.2591510799145874e-05,0,338
0.0001213340740280087,0.0,0.0,0.0,1,339
0.00014498811410097918,0.007392664202445266,0.010562744177059491,1.3492240449930061e-05,1,340
0.0001213340740280087,0.0,0.0,0.0,1,341
0.00013117346043268945,0.21922092692635767,0.022224757942624546,0.0,0,342
0.0001213340740280087,0.0,0.0,0.0,1,343
0.00013284095404671645,0.011657662780779073,0.010948629261849318,3.832882750810901e-06,1,344
0.0001213340740280087,0.0,0.0,0.0,1,345
0.0001213340740280087,0.0,0.0,0.0,1,346
0.0001213340740280087,0.0,0.0,0.0,1,347
0.0001213340740280087,0.0,0.0,0.0,1,348
0.0001213340740280087,0.0,0.0,0.0,1,349
0.0001213340740280087,0.0,0.0,0.0,1,350
0.0001313241004611652,0.22035825988058003,0.02248648487923271,1.5744550340292083e-05,0,351
0.00013624166161835429,0.25277224907591694,0.025950146905506587,3.3072279612402775e-05,0,352
0.00012328360335134072,0.0088143303952232,0.0006397497867500711,4.852103047023672e-07,1,353
0.00013161078163031244,0.21922092692635767,0.023010813835105063,0.0,0,354
0.0001311602006047448,0.027295990901336366,0.010589214683320192,1.7257740267227306e-05,1,355
0.0001213340740280087,0.0,0.0,0.0,1,356
0.00013176257643793499,0.21922092692635767,0.02327340463536085,0.0,0,357
0.0001213340740280087,0.0008529997156667614,0.0,0.0,1,358
0.0001213340740280087,0.0005686664771111743,0.0,0.0,1,359
0.0001213340740280087,0.0,0.0,0.0,1,360
0.0001213340740280087,0.0,0.0,0.0,1,361
0.00012843100660274003,0.0861529712823429,0.018104955047925305,0.0,1,362
0.0001213340740280087,0.0,0.0,0.0,1,363
0.0001213340740280087,0.0,0.0,0.0,1,364
0.0001213340740280087,0.0,0.0,0.0,1,365
0.00012731154015910163,0.01961899346033551,0.011302687743824582,4.501673382516407e-07,1,366
0.00015484721522841512,0.2735285754904748,0.02827897152605711,0.0005774359743489497,8,367
0.00012147884660490703,0.0011373329542223485,0.010840524915020223,0.0,1,368
0.0001515098282741014,0.22177992607335795,0.02451735709700871,0.00012496931229612313,0,369
0.00013223194170961482,0.21950526016491326,0.024632680152025747,1.557843074137533e-06,0,370
0.00014078546758955463,0.0014216661927779356,0.0002843332385555871,0.0,1,371
0.0001213340740280087,0.0,0.0,0.0,1,372
0.0001213340740280087,0.0,0.0,0.0,1,373
0.0001213340740280087,0.0,0.0,0.0,1,374
0.0001213340740280087,0.0,0.0,0.0,1,375
0.00013238511426376859,0.22035825988058003,0.024894211309772703,6.3514578474697265e-06,0,376
0.0001213340740280087,0.0,0.0,0.0,1,377
0.0001213340740280087,0.0,0.0,0.0,1,378
0.00012898449512504742,0.019334660221779924,0.01151549616150128,0.0,1,379
0.00013768670380948062,0.25277224907591694,0.028487930901374026,3.526706435203886e-05,0,380
0.0001213340740280087,0.0,0.0,0.0,1,381
0.0001213340740280087,0.0,0.0,0.0,1,382
0.00012669120052172193,0.009098663633778788,0.0009098663633778788,3.618072510172413e-07,1,383
0.00012146327663434693,0.0005686664771111743,0.007369165587688606,0.0,1,384
0.00012157702675219421,0.0031276656241114582,0.010176528198237876,5.984260424662528e-06,1,385
0.0001213340740280087,0.0,0.0,0.0,1,386
0.00013267737772150034,0.21978959340346885,0.02541806904669016,2.0055359261031176e-05,0,387
0.0001213340740280087,0.0,0.0,0.0,1,388
0.0001213340740280087,0.0,0.0,0.0,1,389
0.0001213340740280087,0.0,0.0,0.0,1,390
0.0001427294994686173,0.005117998294000568,0.016443368012853232,4.182510384175314e-05,1,391
0.00012147774339152901,0.002274665908444697,0.015546111935079807,0.0,1,392
0.0001290953192617688,0.08757463747512083,0.019963049662240676,3.136654565632384e-06,1,393
0.0001213340740280087,0.0,0.0,0.0,1,394
0.00013283151186649773,0.22007392664202444,0.025680386430237283,1.9772319916621463e-05,0,395
0.00012163065149543356,0.002274665908444697,0.01611115193298681,0.0,1,396
0.0001213340740280087,0.0,0.0,0.0,1,397
0.00014007797499285187,0.23457492180835937,0.027448858233893134,0.00028964698262797157,0,398
0.0001213340740280087,0.0,0.0,0.0,1,399
0.0001430695868946702,0.020187659937446686,0.011238745142640507,7.505020137104623e-05,1,400
0.0001213340740280087,0.0,0.0,0.0,1,401
0.0001213340740280087,0.0,0.0,0.0,1,402
0.0001213340740280087,0.0,0.0,0.0,1,403
0.0001213340740280087,0.0,0.0,0.0,1,404
0.0001213340740280087,0.0,0.0,0.0,1,405
0.0001213340740280087,0.0,0.0,0.0,1,406
0.00013313880459291357,0.2209269263576912,0.02617158218523018,5.530227388419385e-05,0,407
0.0001213340740280087,0.0,0.0,0.0,1,408
0.0001218545797596591,0.0034119988626670457,0.015914794431563913,1.0605331945733315e-05,1,409
0.0001388223751363783,0.2544782485072505,0.029648058635832305,5.883693925144492e-05,0,410
0.0001457778506211064,0.00398066533977822,0.012161646814996084,1.1211261389780136e-05,1,411
0.00013343375618596348,0.22007392664202444,0.026806149480458428,1.5037459639345326e-05,0,412
0.0001317598236631575,0.0062553312482229164,0.009592020226083348,1.1996409246046927e-05,1,413
0.00013358967312216818,0.21922092692635767,0.0270620812912931,0.0,0,414
0.0001213340740280087,0.0,0.0,0.0,1,415
0.0001213340740280087,0.0,0.0,0.0,1,416
0.0001213340740280087,0.0,0.0,0.0,1,417
0.0001213340740280087,0.0,0.0,0.0,1,418
0.0001496444182531644,0.010235996588001136,0.0014622852268573053,0.00010967972084126548,1,419
0.0001213340740280087,0.0,0.0,0.0,1,420
0.0001213340740280087,0.0,0.0,0.0,1,421
0.0001213340740280087,0.0,0.0,0.0,1,422
0.0001337466878340121,0.21950526016491326,0.02731829154749759,3.94209699395637e-07,0,423
